po_number,po_date,supplier_id,supplier_name,material_id,material_name,category,quantity,unit_price_ngn,total_amount_ngn,total_amount_usd,currency,expected_delivery_date,actual_delivery_date,delivery_status,payment_status,buyer,plant_location,rainy_season,rainfall_index,holiday_period,fuel_price_ngn,usd_ngn_rate,port_congestion_index,disruption_event,disruption_severity,supplier_name_supplier,financial_health_score,capacity_utilization_pct,employee_turnover_pct,quality_defect_rate,inventory_days,payment_default_risk,delivery_delay_days,is_late_delivery,composite_risk_score,risk_category,supplier_avg_delay,supplier_late_delivery_rate,order_size_vs_avg,days_since_last_order
PO100643,2025-02-02,SUP1036,Services Supplier 9 (NIG),MAT2057,Services Item 4,Services,602,212406.31,127868601.06,,NGN,2025-02-14,2025-03-01,Delivered,Overdue,Sarah Ahmed,Ibadan,0,0.3,0,283.86,1176.46,39.0,None,0,Services Supplier 9 (NIG),82.0,77.1,6.6,5.12,57.0,16.0,15.0,1,27.3,Low Risk,3.6,0.7,0.9585110380090978,20.0
PO101351,2025-02-08,SUP1036,Services Supplier 9 (NIG),MAT2055,Services Item 2,Services,800,60302.88,48242304.08,,NGN,2025-03-06,2025-03-22,Delivered,Pending,John Obi,Ibadan,0,0.33,0,277.65,1187.36,37.0,None,0,Services Supplier 9 (NIG),82.0,77.1,6.6,5.12,57.0,16.0,16.0,1,27.0,Low Risk,6.6,0.7,0.36162733131000385,6.0
PO100715,2025-02-19,SUP1036,Services Supplier 9 (NIG),MAT2064,Services Item 11,Services,626,458065.87,286749232.83,,NGN,2025-03-29,2025-04-13,Delivered,Paid,John Obi,Kano,0,0.12,0,238.59,1217.38,31.0,None,0,Services Supplier 9 (NIG),82.0,77.1,6.6,5.12,57.0,16.0,15.0,1,26.1,Low Risk,8.6,0.8,2.1494901995465354,11.0
PO100542,2025-03-08,SUP1036,Services Supplier 9 (NIG),MAT2067,Services Item 14,Services,849,87870.35,74601930.6,,NGN,2025-05-12,2025-06-11,Delivered,Overdue,John Obi,Lagos,0,0.24,0,287.41,1264.97,31.0,None,0,Services Supplier 9 (NIG),58.0,60.2,13.6,1.9,60.0,10.2,30.0,1,37.9,Medium Risk,10.0,0.8,0.5592207417936434,17.0
PO102428,2025-03-11,SUP1036,Services Supplier 9 (NIG),MAT2061,Services Item 8,Services,710,598637.52,425032641.95,,NGN,2025-04-06,2025-04-02,Delivered,Paid,John Obi,Ibadan,0,0.17,0,237.45,1310.01,32.0,None,0,Services Supplier 9 (NIG),58.0,60.2,13.6,1.9,60.0,10.2,-4.0,0,38.0,Medium Risk,16.0,0.8,3.1860712907313298,3.0
PO100061,2025-03-14,SUP1036,Services Supplier 9 (NIG),MAT2065,Services Item 12,Services,159,75832.63,12057387.69,,NGN,2025-04-03,2025-04-09,Delivered,Paid,Chidi Eze,Ibadan,0,0.37,0,277.33,1309.49,38.0,None,0,Services Supplier 9 (NIG),58.0,60.2,13.6,1.9,60.0,10.2,6.0,1,38.9,Medium Risk,14.4,0.7,0.09038293290623427,3.0
PO101146,2025-03-22,SUP1036,Services Supplier 9 (NIG),MAT2056,Services Item 3,Services,464,362188.45,168055439.48,,NGN,2025-06-11,2025-06-11,Delivered,Overdue,Chidi Eze,Lagos,0,0.23,0,262.64,1308.51,39.0,None,0,Services Supplier 9 (NIG),58.0,60.2,13.6,1.9,60.0,10.2,0.0,0,39.1,Medium Risk,12.6,0.8,1.2597540944665895,8.0
PO100233,2025-03-31,SUP1036,Services Supplier 9 (NIG),MAT2065,Services Item 12,Services,800,89767.45,71813959.37,,NGN,2025-04-20,2025-04-24,Delivered,Paid,Sarah Ahmed,Lagos,0,0.27,0,267.65,1223.35,30.0,None,0,Services Supplier 9 (NIG),58.0,60.2,13.6,1.9,60.0,10.2,4.0,1,37.8,Medium Risk,9.4,0.7,0.5383219349289867,9.0
PO101752,2025-04-11,SUP1036,Services Supplier 9 (NIG),MAT2059,Services Item 6,Services,409,109760.27,44891950.51,,NGN,2025-05-19,2025-05-25,Partial,Overdue,Sarah Ahmed,Ibadan,1,0.62,0,300.68,1264.17,52.0,None,0,Services Supplier 9 (NIG),68.0,77.2,3.1,4.36,34.0,18.2,6.0,1,30.2,Medium Risk,7.2,0.7,0.33651287122006107,11.0
PO100887,2025-04-25,SUP1036,Services Supplier 9 (NIG),MAT2061,Services Item 8,Services,770,486570.27,374659105.46,,NGN,2025-05-21,2025-05-20,Delivered,Paid,John Obi,Ibadan,1,0.51,0,313.08,1321.58,60.0,None,0,Services Supplier 9 (NIG),68.0,77.2,3.1,4.36,34.0,18.2,-1.0,0,31.4,Medium Risk,2.4,0.8,2.8084681078626685,14.0
PO100237,2025-05-06,SUP1036,Services Supplier 9 (NIG),MAT2068,Services Item 15,Services,247,178805.83,44165039.6,,NGN,2025-06-11,2025-06-17,Delivered,Overdue,Sarah Ahmed,Lagos,1,0.87,0,266.36,1382.61,64.0,None,0,Services Supplier 9 (NIG),84.0,77.1,4.0,5.42,43.0,19.4,6.0,1,28.1,Low Risk,3.0,0.7,0.33106390153470966,11.0
PO101222,2025-05-17,SUP1036,Services Supplier 9 (NIG),MAT2063,Services Item 10,Services,511,14530.05,7424853.04,,NGN,2025-07-05,2025-07-05,Delivered,Overdue,Chidi Eze,Ibadan,1,0.84,0,284.47,1400.28,43.0,None,0,Services Supplier 9 (NIG),84.0,77.1,4.0,5.42,43.0,19.4,0.0,0,25.0,Low Risk,3.0,0.7,0.0556571631771898,11.0
PO100782,2025-05-20,SUP1036,Services Supplier 9 (NIG),MAT2061,Services Item 8,Services,759,603458.7,458025152.23,,NGN,2025-06-15,2025-06-19,Delivered,Overdue,Chidi Eze,Ibadan,1,0.31,0,262.54,1370.62,56.0,None,0,Services Supplier 9 (NIG),84.0,77.1,4.0,5.42,43.0,19.4,4.0,1,26.9,Low Risk,3.0,0.6,3.4333852130926905,3.0
PO100712,2025-05-23,SUP1036,Services Supplier 9 (NIG),MAT2069,Services Item 16,Services,18,14955.91,269206.45,,NGN,2025-06-23,2025-07-04,Delivered,Paid,Sarah Ahmed,Lagos,1,0.88,0,251.47,1486.4,44.0,None,0,Services Supplier 9 (NIG),84.0,77.1,4.0,5.42,43.0,19.4,11.0,1,25.1,Low Risk,3.0,0.6,0.002017988401289891,3.0
PO100631,2025-06-02,SUP1036,Services Supplier 9 (NIG),MAT2055,Services Item 2,Services,256,49797.76,12748227.4,,NGN,2025-06-28,2025-07-19,Delivered,Paid,Sarah Ahmed,Ibadan,1,0.67,0,291.09,1342.79,65.0,None,0,Services Supplier 9 (NIG),66.0,70.5,7.6,1.87,49.0,12.2,21.0,1,33.8,Medium Risk,4.0,0.6,0.09556151061835995,10.0
PO101908,2025-06-07,SUP1036,Services Supplier 9 (NIG),MAT2066,Services Item 13,Services,947,402542.93,381208156.3,,NGN,2025-08-13,2025-08-25,Delivered,Overdue,Sarah Ahmed,Lagos,1,0.59,0,255.54,1339.58,54.0,None,0,Services Supplier 9 (NIG),66.0,70.5,7.6,1.87,49.0,12.2,12.0,1,32.1,Medium Risk,8.4,0.7,2.8575602029242018,5.0
PO101283,2025-06-11,SUP1036,Services Supplier 9 (NIG),MAT2062,Services Item 9,Services,260,485754.67,126296213.12,,NGN,2025-07-10,2025-07-20,Delivered,Overdue,Chidi Eze,Kano,1,0.46,0,288.51,1305.19,54.0,None,0,Services Supplier 9 (NIG),66.0,70.5,7.6,1.87,49.0,12.2,10.0,1,32.1,Medium Risk,9.6,0.7,0.9467243195807388,4.0
PO101316,2025-06-30,SUP1036,Services Supplier 9 (NIG),MAT2054,Services Item 1,Services,984,341892.82,336422536.3,,NGN,2025-08-30,2025-08-30,Delivered,Overdue,John Obi,Ibadan,1,0.71,0,251.22,1307.25,64.0,None,0,Services Supplier 9 (NIG),66.0,70.5,7.6,1.87,49.0,12.2,0.0,0,33.6,Medium Risk,11.6,0.8,2.521844391863298,19.0
PO100824,2025-07-01,SUP1036,Services Supplier 9 (NIG),MAT2067,Services Item 14,Services,200,94902.89,18980577.29,,NGN,2025-09-04,2025-09-02,Delivered,Overdue,Chidi Eze,Kano,1,0.37,0,318.08,1400.51,40.0,None,0,Services Supplier 9 (NIG),69.0,83.0,7.7,1.55,70.0,10.1,-2.0,0,28.4,Low Risk,10.8,0.7,0.14227959553348857,1.0
PO100997,2025-07-01,SUP1036,Services Supplier 9 (NIG),MAT2062,Services Item 9,Services,626,504749.66,315973284.12,,NGN,2025-07-30,2025-08-09,Delivered,Overdue,Chidi Eze,Kano,1,0.37,0,318.08,1400.51,40.0,None,0,Services Supplier 9 (NIG),69.0,83.0,7.7,1.55,70.0,10.1,10.0,1,28.4,Low Risk,8.2,0.6,2.3685555174165973,0.0
PO100659,2025-07-14,SUP1036,Services Supplier 9 (NIG),MAT2061,Services Item 8,Services,239,419119.55,100169572.91,,NGN,2025-08-09,2025-08-09,Delivered,Overdue,John Obi,Kano,1,0.35,0,295.07,1458.63,58.0,None,0,Services Supplier 9 (NIG),69.0,83.0,7.7,1.55,70.0,10.1,0.0,0,31.1,Medium Risk,6.0,0.7,0.7508773890615996,13.0
PO102451,2025-07-14,SUP1036,Services Supplier 9 (NIG),MAT2067,Services Item 14,Services,63,97778.04,6160016.29,,NGN,2025-09-17,2025-09-12,Delivered,Overdue,John Obi,Ibadan,1,0.35,0,295.07,1458.63,58.0,None,0,Services Supplier 9 (NIG),69.0,83.0,7.7,1.55,70.0,10.1,-5.0,0,31.1,Medium Risk,3.6,0.6,0.046175867721508106,0.0
PO100437,2025-07-15,SUP1036,Services Supplier 9 (NIG),MAT2055,Services Item 2,Services,20,52472.83,1049456.65,,NGN,2025-08-10,2025-09-07,Delivered,Paid,Chidi Eze,Kano,1,0.71,0,319.7,1475.74,49.0,None,0,Services Supplier 9 (NIG),69.0,83.0,7.7,1.55,70.0,10.1,28.0,1,29.8,Low Risk,0.6,0.6,0.007866792743474552,1.0
PO102246,2025-07-30,SUP1036,Services Supplier 9 (NIG),MAT2060,Services Item 7,Services,877,180231.33,158062873.79,,NGN,2025-10-16,2025-11-02,Delivered,Overdue,John Obi,Lagos,1,0.83,0,315.9,1319.87,64.0,None,0,Services Supplier 9 (NIG),69.0,83.0,7.7,1.55,70.0,10.1,17.0,1,32.0,Medium Risk,6.2,0.6,1.1848491965284187,15.0
PO102413,2025-08-16,SUP1036,Services Supplier 9 (NIG),MAT2069,Services Item 16,Services,595,12114.42,7208080.09,,NGN,2025-09-16,2025-09-29,Delivered,Paid,Sarah Ahmed,Lagos,1,0.72,0,285.06,1602.3,43.0,None,0,Services Supplier 9 (NIG),83.0,90.5,4.6,1.92,20.0,12.7,13.0,1,20.7,Low Risk,10.0,0.6,0.05403221957419146,17.0
PO101808,2025-08-19,SUP1036,Services Supplier 9 (NIG),MAT2065,Services Item 12,Services,964,75975.91,73240774.31,,NGN,2025-09-08,2025-09-16,Partial,Paid,Sarah Ahmed,Ibadan,1,0.72,0,316.23,1421.89,48.0,None,0,Services Supplier 9 (NIG),83.0,90.5,4.6,1.92,20.0,12.7,8.0,1,21.5,Low Risk,10.6,0.6,0.5490174290366023,3.0
PO100393,2025-08-21,SUP1036,Services Supplier 9 (NIG),MAT2060,Services Item 7,Services,584,208958.78,122031927.49,,NGN,2025-11-07,2025-11-02,Delivered,Pending,Sarah Ahmed,Lagos,1,0.58,0,288.7,1485.34,69.0,None,0,Services Supplier 9 (NIG),83.0,90.5,4.6,1.92,20.0,12.7,-5.0,0,24.6,Low Risk,12.2,0.6,0.9147589675576829,2.0
PO101258,2025-08-22,SUP1036,Services Supplier 9 (NIG),MAT2057,Services Item 4,Services,901,240975.68,217119088.9,,NGN,2025-09-03,2025-09-03,Delivered,Pending,John Obi,Kano,1,0.48,0,276.86,1369.52,45.0,None,0,Services Supplier 9 (NIG),83.0,90.5,4.6,1.92,20.0,12.7,0.0,0,21.0,Low Risk,12.2,0.5,1.6275382818607382,1.0
PO101575,2025-09-11,SUP1036,Services Supplier 9 (NIG),MAT2070,Services Item 17,Services,51,201240.12,10263246.33,,NGN,2025-09-26,2025-10-21,Delivered,Pending,John Obi,Ibadan,1,0.44,0,284.34,1567.51,51.0,None,0,Services Supplier 9 (NIG),68.0,86.0,13.7,1.7,40.0,29.0,25.0,1,36.7,Medium Risk,6.6,0.5,0.07693393695998384,20.0
PO100912,2025-09-22,SUP1036,Services Supplier 9 (NIG),MAT2054,Services Item 1,Services,837,260424.49,217975297.41,,NGN,2025-11-22,2025-11-22,Delivered,Paid,John Obi,Ibadan,1,0.48,0,273.89,1368.71,61.0,None,0,Services Supplier 9 (NIG),68.0,86.0,13.7,1.7,40.0,29.0,0.0,0,38.2,Medium Risk,8.2,0.6,1.6339564744496071,11.0
PO101003,2025-09-29,SUP1036,Services Supplier 9 (NIG),MAT2065,Services Item 12,Services,163,92515.7,15080059.7,,NGN,2025-10-19,2025-10-22,Delivered,Pending,Sarah Ahmed,Ibadan,1,0.55,0,335.79,1477.21,51.0,None,0,Services Supplier 9 (NIG),68.0,86.0,13.7,1.7,40.0,29.0,3.0,1,36.7,Medium Risk,5.6,0.5,0.11304107150983608,7.0
PO101031,2025-10-01,SUP1036,Services Supplier 9 (NIG),MAT2064,Services Item 11,Services,852,342627.86,291918933.65,,NGN,2025-11-08,2025-11-15,Delivered,Paid,Sarah Ahmed,Kano,1,0.78,0,262.68,1383.42,48.0,None,0,Services Supplier 9 (NIG),85.0,83.3,5.5,3.66,85.0,19.9,7.0,1,24.2,Low Risk,4.6,0.6,2.1882426005120355,2.0
PO100103,2025-10-10,SUP1036,Services Supplier 9 (NIG),MAT2056,Services Item 3,Services,707,509062.66,359907299.12,,NGN,2025-12-30,2026-01-14,Delivered,Pending,John Obi,Ibadan,1,0.58,0,338.85,1464.38,59.0,None,0,Services Supplier 9 (NIG),85.0,83.3,5.5,3.66,85.0,19.9,15.0,1,25.8,Low Risk,7.0,0.7,2.6978876440877677,9.0
PO100837,2025-10-15,SUP1036,Services Supplier 9 (NIG),MAT2066,Services Item 13,Services,224,497608.93,111464401.4,,NGN,2025-12-21,2025-12-20,Delivered,Overdue,Chidi Eze,Kano,1,0.71,0,343.35,1560.09,47.0,None,0,Services Supplier 9 (NIG),85.0,83.3,5.5,3.66,85.0,19.9,-1.0,0,24.0,Low Risk,10.0,0.7,0.8355441304690906,5.0
PO101060,2025-10-17,SUP1036,Services Supplier 9 (NIG),MAT2067,Services Item 14,Services,310,109359.0,33901290.1,,NGN,2025-12-21,2026-01-18,Delivered,Paid,John Obi,Lagos,1,0.64,0,347.75,1437.6,68.0,None,0,Services Supplier 9 (NIG),85.0,83.3,5.5,3.66,85.0,19.9,28.0,1,27.2,Low Risk,4.8,0.6,0.2541261927809078,2.0
PO101921,2025-10-23,SUP1036,Services Supplier 9 (NIG),MAT2058,Services Item 5,Services,972,165312.09,160683347.86,,NGN,2025-11-04,2025-11-04,Delivered,Overdue,Sarah Ahmed,Kano,1,0.65,0,347.26,1430.13,43.0,None,0,Services Supplier 9 (NIG),85.0,83.3,5.5,3.66,85.0,19.9,0.0,0,23.4,Low Risk,10.4,0.6,1.204492434196539,6.0
PO102400,2025-11-05,SUP1036,Services Supplier 9 (NIG),MAT2064,Services Item 11,Services,198,367640.34,72792787.51,,NGN,2025-12-13,2025-12-16,Partial,Overdue,Sarah Ahmed,Lagos,0,0.38,0,324.57,1486.2,33.0,None,0,Services Supplier 9 (NIG),76.0,85.0,6.2,6.23,66.0,20.0,3.0,1,30.1,Medium Risk,9.8,0.5,0.5456592919402179,13.0
PO101227,2025-11-08,SUP1036,Services Supplier 9 (NIG),MAT2057,Services Item 4,Services,512,197858.4,101303500.13,,NGN,2025-11-20,2025-12-19,Delivered,Paid,Sarah Ahmed,Lagos,0,0.36,0,322.08,1619.52,29.0,None,0,Services Supplier 9 (NIG),76.0,85.0,6.2,6.23,66.0,20.0,29.0,1,29.5,Low Risk,9.0,0.6,0.7593773784855785,3.0
PO102408,2025-12-06,SUP1036,Services Supplier 9 (NIG),MAT2055,Services Item 2,Services,145,48671.96,7057433.99,,NGN,2026-01-01,2026-01-23,Delivered,Overdue,Sarah Ahmed,Lagos,0,0.35,1,295.4,1535.13,56.0,None,0,Services Supplier 9 (NIG),84.0,86.0,12.7,1.49,28.0,25.9,22.0,1,29.7,Low Risk,11.8,0.7,0.052902966978276476,28.0
PO101910,2025-12-18,SUP1036,Services Supplier 9 (NIG),MAT2064,Services Item 11,Services,948,400569.44,379739830.32,,NGN,2026-01-25,2026-01-25,Delivered,Paid,Sarah Ahmed,Lagos,0,0.31,1,313.63,1531.14,36.0,None,0,Services Supplier 9 (NIG),84.0,86.0,12.7,1.49,28.0,25.9,0.0,0,26.7,Low Risk,16.4,0.7,2.8465535394621906,12.0
PO102049,2025-12-29,SUP1036,Services Supplier 9 (NIG),MAT2056,Services Item 3,Services,263,404614.57,106413632.0,,NGN,2026-03-20,,Pending,Pending,Sarah Ahmed,Kano,0,0.28,1,342.39,1659.88,59.0,None,0,Services Supplier 9 (NIG),84.0,86.0,12.7,1.49,28.0,25.9,,0,30.2,Medium Risk,10.8,0.7,0.797683246872914,11.0
PO100613,2026-01-19,SUP1036,Services Supplier 9 (NIG),MAT2063,Services Item 10,Services,342,11571.08,3957310.67,,NGN,2026-03-09,,Pending,Pending,John Obi,Ibadan,0,0.39,1,275.03,1723.88,51.0,None,0,Services Supplier 9 (NIG),59.0,65.4,8.5,6.26,45.0,11.0,,0,41.9,Medium Risk,13.5,0.6,0.029664248506529944,21.0
PO100751,2026-01-31,SUP1036,Services Supplier 9 (NIG),MAT2055,Services Item 2,Services,833,54749.48,45606320.2,,NGN,2026-02-26,,Pending,Pending,John Obi,Lagos,0,0.12,1,300.84,1753.99,63.0,None,0,Services Supplier 9 (NIG),59.0,65.4,8.5,6.26,45.0,11.0,,0,43.7,Medium Risk,17.0,0.5,0.34186783113522307,12.0
PO101486,2026-02-07,SUP1036,Services Supplier 9 (NIG),MAT2069,Services Item 16,Services,573,10807.26,6192558.01,,NGN,2026-03-10,,Pending,Pending,John Obi,Lagos,0,0.29,0,342.76,1629.49,35.0,None,0,,,,,,,,,0,34.8,Medium Risk,11.0,0.4,0.04641980249171151,7.0
PO101692,2026-02-22,SUP1036,Services Supplier 9 (NIG),MAT2055,Services Item 2,Services,548,58443.42,32026992.73,,NGN,2026-03-20,,Pending,Pending,Chidi Eze,Lagos,0,0.33,0,328.85,1729.76,28.0,None,0,,,,,,,,,0,33.7,Medium Risk,0.0,0.4,0.24007634236600076,15.0
PO101327,2024-03-02,SUP1037,Services Supplier 10 (NIG),MAT2058,Services Item 5,Services,29,155870.67,4520249.5,,NGN,2024-03-14,2024-03-18,Delivered,Paid,Chidi Eze,Kano,0,0.17,0,183.7,824.96,29.0,None,0,Services Supplier 10 (NIG),81.0,72.0,14.7,6.03,70.0,19.6,4.0,1,35.7,Medium Risk,0.0,0.5,0.03850587776066762,30.0
PO100950,2024-04-08,SUP1037,Services Supplier 10 (NIG),MAT2064,Services Item 11,Services,997,368081.16,366976917.77,,NGN,2024-05-16,2024-06-13,Delivered,Paid,John Obi,Ibadan,1,0.9,0,191.31,848.7,48.0,None,0,Services Supplier 10 (NIG),64.0,77.0,11.9,2.36,34.0,24.6,28.0,1,37.0,Medium Risk,4.0,1.0,3.126103622518667,37.0
PO102055,2024-04-09,SUP1037,Services Supplier 10 (NIG),MAT2065,Services Item 12,Services,344,77662.23,26715805.64,,NGN,2024-04-29,2024-05-16,Delivered,Overdue,Sarah Ahmed,Ibadan,1,0.83,0,241.66,876.57,45.0,None,0,Services Supplier 10 (NIG),64.0,77.0,11.9,2.36,34.0,24.6,17.0,1,36.6,Medium Risk,16.0,1.0,0.22757937283143212,1.0
PO102431,2024-04-19,SUP1037,Services Supplier 10 (NIG),MAT2057,Services Item 4,Services,509,186565.88,94962032.21,,NGN,2024-05-01,2024-05-31,Delivered,Paid,Chidi Eze,Lagos,1,0.83,0,213.73,931.38,45.0,None,0,Services Supplier 10 (NIG),64.0,77.0,11.9,2.36,34.0,24.6,30.0,1,36.6,Medium Risk,16.333333333333332,1.0,0.8089368527517875,10.0
PO102004,2024-04-22,SUP1037,Services Supplier 10 (NIG),MAT2062,Services Item 9,Services,590,438881.92,258940332.82,,NGN,2024-05-21,2024-06-14,Delivered,Paid,John Obi,Kano,1,0.36,0,243.48,976.34,47.0,None,0,Services Supplier 10 (NIG),64.0,77.0,11.9,2.36,34.0,24.6,24.0,1,36.9,Medium Risk,19.75,1.0,2.2057908093067673,3.0
PO102227,2024-05-19,SUP1037,Services Supplier 10 (NIG),MAT2067,Services Item 14,Services,501,125232.28,62741373.86,,NGN,2024-07-23,2024-07-20,Delivered,Pending,Chidi Eze,Lagos,1,0.55,0,250.28,960.24,61.0,None,0,Services Supplier 10 (NIG),60.0,68.7,12.0,6.98,46.0,23.3,-3.0,0,47.6,Medium Risk,20.6,1.0,0.5344642308769697,27.0
PO102227,2024-05-19,SUP1037,Services Supplier 10 (NIG),MAT2067,Services Item 14,Services,501,125232.28,62741373.86,,NGN,2024-07-23,2024-07-20,Delivered,Pending,Chidi Eze,Lagos,1,0.55,0,250.28,960.24,61.0,None,0,Services Supplier 10 (NIG),68.0,66.9,11.2,6.57,79.0,22.2,-3.0,0,43.0,Medium Risk,19.2,0.8333333333333334,0.5344642308769697,0.0
PO100907,2024-06-06,SUP1037,Services Supplier 10 (NIG),MAT2054,Services Item 1,Services,310,301702.34,93527724.34,,NGN,2024-08-06,2024-09-03,Delivered,Paid,John Obi,Ibadan,1,0.52,0,252.58,958.49,45.0,None,0,Services Supplier 10 (NIG),61.0,94.7,9.7,5.26,44.0,12.4,28.0,1,39.9,Medium Risk,13.0,0.7142857142857143,0.7967186591513273,18.0
PO101824,2024-06-06,SUP1037,Services Supplier 10 (NIG),MAT2059,Services Item 6,Services,418,101265.24,42328871.65,,NGN,2024-07-14,2024-08-09,Delivered,Paid,Chidi Eze,Lagos,1,0.52,0,252.58,958.49,45.0,None,0,Services Supplier 10 (NIG),61.0,94.7,9.7,5.26,44.0,12.4,26.0,1,39.9,Medium Risk,15.2,0.75,0.36057973293330137,0.0
PO101367,2024-06-10,SUP1037,Services Supplier 10 (NIG),MAT2054,Services Item 1,Services,584,301643.46,176159779.95,,NGN,2024-08-10,2024-09-07,Delivered,Overdue,John Obi,Kano,1,0.7,0,217.15,969.46,50.0,None,0,Services Supplier 10 (NIG),61.0,94.7,9.7,5.26,44.0,12.4,28.0,1,40.7,Medium Risk,14.4,0.7777777777777778,1.5006222450997022,4.0
PO100038,2024-06-25,SUP1037,Services Supplier 10 (NIG),MAT2056,Services Item 3,Services,630,454297.8,286207612.53,,NGN,2024-09-14,2024-10-12,Delivered,Overdue,Sarah Ahmed,Kano,1,0.63,0,224.65,1005.93,59.0,None,0,Services Supplier 10 (NIG),61.0,94.7,9.7,5.26,44.0,12.4,28.0,1,42.0,Medium Risk,15.2,0.8,2.43806793015578,15.0
PO101704,2024-07-05,SUP1037,Services Supplier 10 (NIG),MAT2062,Services Item 9,Services,809,513922.03,415762922.21,,NGN,2024-08-03,2024-08-10,Delivered,Paid,Chidi Eze,Lagos,1,0.35,0,201.27,986.45,50.0,None,0,Services Supplier 10 (NIG),67.0,61.3,14.9,7.47,69.0,10.4,7.0,1,46.8,Medium Risk,21.4,0.8,3.541688630248445,10.0
PO102184,2024-07-20,SUP1037,Services Supplier 10 (NIG),MAT2067,Services Item 14,Services,439,93515.43,41053272.74,,NGN,2024-09-23,2024-09-23,Delivered,Paid,Sarah Ahmed,Kano,1,0.85,0,234.65,1090.18,66.0,None,0,Services Supplier 10 (NIG),67.0,61.3,14.9,7.47,69.0,10.4,0.0,0,49.2,Medium Risk,23.4,0.8,0.3497135062570746,15.0
PO101439,2024-07-24,SUP1037,Services Supplier 10 (NIG),MAT2054,Services Item 1,Services,109,318100.53,34672957.49,,NGN,2024-09-23,2024-09-23,Delivered,Overdue,Sarah Ahmed,Lagos,1,0.57,0,222.77,960.77,61.0,None,0,Services Supplier 10 (NIG),67.0,61.3,14.9,7.47,69.0,10.4,0.0,0,48.5,Medium Risk,17.8,0.7,0.29536260392501895,4.0
PO100264,2024-07-29,SUP1037,Services Supplier 10 (NIG),MAT2058,Services Item 5,Services,640,205405.64,131459606.77,,NGN,2024-08-10,2024-08-10,Delivered,Paid,John Obi,Kano,1,0.55,0,245.93,959.49,54.0,None,0,Services Supplier 10 (NIG),67.0,61.3,14.9,7.47,69.0,10.4,0.0,0,47.4,Medium Risk,12.6,0.6,1.1198425106293477,5.0
PO100713,2024-08-07,SUP1037,Services Supplier 10 (NIG),MAT2067,Services Item 14,Services,656,97869.69,64202515.5,,NGN,2024-10-11,2024-11-01,Delivered,Pending,John Obi,Ibadan,1,0.7,0,263.94,1030.64,49.0,None,0,Services Supplier 10 (NIG),61.0,63.2,2.7,3.55,54.0,24.0,21.0,1,31.0,Medium Risk,7.0,0.5,0.546911008733117,9.0
PO101364,2024-08-15,SUP1037,Services Supplier 10 (NIG),MAT2057,Services Item 4,Services,786,207957.67,163454726.28,,NGN,2024-08-27,2024-08-27,Delivered,Pending,John Obi,Kano,1,0.38,0,210.78,1072.16,41.0,None,0,Services Supplier 10 (NIG),61.0,63.2,2.7,3.55,54.0,24.0,0.0,0,29.8,Low Risk,5.6,0.6,1.392393873289752,8.0
PO101707,2024-08-30,SUP1037,Services Supplier 10 (NIG),MAT2060,Services Item 7,Services,595,158296.35,94186330.7,,NGN,2024-11-16,2024-12-12,Delivered,Paid,Chidi Eze,Lagos,1,0.43,0,236.75,1010.59,51.0,None,0,Services Supplier 10 (NIG),61.0,63.2,2.7,3.55,54.0,24.0,26.0,1,31.3,Medium Risk,4.2,0.6,0.8023290167191028,15.0
PO102020,2024-09-03,SUP1037,Services Supplier 10 (NIG),MAT2063,Services Item 10,Services,631,13513.67,8527126.17,,NGN,2024-10-22,2024-11-18,Delivered,Paid,Sarah Ahmed,Lagos,1,0.77,0,220.87,1135.83,57.0,None,0,Services Supplier 10 (NIG),62.0,67.8,7.5,0.96,69.0,22.9,27.0,1,32.7,Medium Risk,9.4,0.6,0.07263857403265236,4.0
PO101025,2024-09-16,SUP1037,Services Supplier 10 (NIG),MAT2068,Services Item 15,Services,346,133945.6,46345176.76,,NGN,2024-10-22,2024-11-17,Delivered,Overdue,John Obi,Ibadan,1,0.55,0,265.99,1062.8,62.0,None,0,Services Supplier 10 (NIG),62.0,67.8,7.5,0.96,69.0,22.9,26.0,1,33.4,Medium Risk,14.8,0.6,0.3947927456475785,13.0
PO100880,2024-10-09,SUP1037,Services Supplier 10 (NIG),MAT2064,Services Item 11,Services,543,392652.4,213210254.94,,NGN,2024-11-16,2024-11-11,Delivered,Overdue,John Obi,Lagos,1,0.58,0,260.23,1081.05,53.0,None,0,Services Supplier 10 (NIG),64.0,63.9,6.7,7.57,68.0,14.9,-5.0,0,40.4,Medium Risk,20.0,0.6,1.8162378014842808,23.0
PO102151,2024-10-18,SUP1037,Services Supplier 10 (NIG),MAT2059,Services Item 6,Services,532,112152.09,59664913.51,,NGN,2024-11-25,2024-11-25,Delivered,Paid,Sarah Ahmed,Lagos,1,0.34,0,245.56,1021.96,51.0,None,0,Services Supplier 10 (NIG),64.0,63.9,6.7,7.57,68.0,14.9,0.0,0,40.1,Medium Risk,14.8,0.5,0.5082573132781423,9.0
PO100055,2024-10-21,SUP1037,Services Supplier 10 (NIG),MAT2061,Services Item 8,Services,54,475863.89,25696650.25,,NGN,2024-11-16,2024-12-05,Delivered,Paid,Sarah Ahmed,Lagos,1,0.64,0,226.59,1146.61,55.0,None,0,Services Supplier 10 (NIG),64.0,63.9,6.7,7.57,68.0,14.9,19.0,1,40.7,Medium Risk,14.8,0.4,0.218897667791375,3.0
